word,weight
innovations,0.994750656167979
innovative,0.9973753280839895
innovator,0.9940944881889764
innovators,0.9986876640419947
inspiration,0.989501312335958
inspirational,0.9993438320209974
integrity,0.9980314960629921
invent,0.9986876640419947
invented,0.9986876640419947
invention,0.9980314960629921
inventions,0.9986876640419947
inventive,0.9986876640419947
inventor,0.9960629921259843
inventors,0.9993438320209974
leadership,0.9803149606299213
leading,0.9750656167979003
loyal,0.9993438320209974
lucrative,0.994750656167979
opportunities,0.9940944881889764
opportunity,0.9829396325459318
optimistic,0.9954068241469817
outperforms,0.9973753280839895
perfect,0.9862204724409449
perfectly,0.9973753280839895
pleasant,0.9986876640419947
pleased,0.9993438320209974
pleasure,0.9980314960629921
plentiful,0.9993438320209974
popular,0.9744094488188977
popularity,0.9927821522309711
positive,0.989501312335958
premier,0.9908136482939632
premiere,0.9901574803149606
prestige,0.9986876640419947
prestigious,0.9980314960629921
proactive,0.9980314960629921
profitability,0.9986876640419947
profitable,0.9927821522309711
progress,0.9645669291338582
prosperity,0.9980314960629921
prospers,0.9986876640419947
rebound,0.9757217847769029
receptive,0.9993438320209974
regain,0.9921259842519685
regaining,0.9993438320209974
resolve,0.9914698162729659
reward,0.9901574803149606
rewarded,0.9973753280839895
rewards,0.9829396325459318
satisfaction,0.9980314960629921
satisfied,0.9993438320209974
satisfy,0.9980314960629921
smooth,0.994750656167979
smoothly,0.9986876640419947
solving,0.994750656167979
spectacular,0.9980314960629921
stability,0.9927821522309711
stabilize,0.9986876640419947
stabilized,0.9993438320209974
stabilizing,0.9993438320209974
stable,0.9934383202099738
strength,0.9829396325459318
strengthen,0.9954068241469817
strengthened,0.9993438320209974
strengthening,0.9986876640419947
strengthens,0.9980314960629921
strengths,0.9973753280839895
strong,0.8910761154855643
stronger,0.9829396325459318
strongest,0.9960629921259843
succeed,0.9973753280839895
succeeding,0.9980314960629921
succeeds,0.9973753280839895
success,0.952755905511811
successes,0.9960629921259843
successful,0.9967191601049868
superior,0.9993438320209974
surpass,0.9980314960629921
surpassed,0.9967191601049868
surpasses,0.9960629921259843
transparency,0.9914698162729659
tremendous,0.9980314960629921
upturn,0.9986876640419947
valuable,0.9868766404199475
versatile,0.9986876640419947
versatility,0.9986876640419947
vibrant,0.9986876640419947
win,0.8792650918635171
winner,0.9783464566929134
winners,0.9770341207349081
winning,0.9783464566929134
worthy,0.9940944881889764
